id_venda,data_venda,id_cliente,nome_cliente,cidade,estado,categoria,produto,quantidade,valor_unitario,desconto,valor_total,forma_pagamento,avaliacao_cliente,mes,ano,trimestre
600,2024-04-11,257,Cliente_0257,Blumenau,Sc,Alimentos,Chocolate Belga,1,31.79,0.0,31.79,Pix,5.0,Abril,2024,2
601,2024-09-07,202,Cliente_0202,Vitória Da Conquista,Ba,Eletrônicos,Smartphone,3,1680.82,0.0,5042.46,Cartão De Crédito,5.0,Setembro,2024,3
602,2024-02-01,321,Cliente_0321,Porto Alegre,Rs,Alimentos,Azeite Importado,5,75.5,0.0,377.5,Cartão De Crédito,4.0,Fevereiro,2024,1
603,2024-07-20,337,Cliente_0337,Porto Alegre,Rs,Eletrônicos,Smartwatch,2,748.32,0.0,1496.64,Pix,3.0,Julho,2024,3
604,2024-06-08,466,Cliente_0466,Vitória Da Conquista,Ba,Vestuário,Vestido,2,173.45,0.05,329.55,Cartão De Crédito,4.0,Junho,2024,2
605,2024-04-13,442,Cliente_0442,Juiz De Fora,Mg,Vestuário,Calça Jeans,5,137.69,0.15,585.18,Pix,3.0,Abril,2024,2
606,2024-06-11,35,Cliente_0035,Juiz De Fora,Mg,Vestuário,Vestido,5,187.52,0.0,937.6,Dinheiro,4.0,Junho,2024,2
607,2024-06-12,451,Cliente_0451,Curitiba,Pr,Eletrônicos,Notebook,1,3294.43,0.2,2635.54,Dinheiro,5.0,Junho,2024,2
608,2024-03-08,95,Cliente_0095,Porto Alegre,Rs,Alimentos,Chocolate Belga,2,34.05,0.0,68.1,Dinheiro,2.0,Março,2024,1
609,2024-04-28,119,Cliente_0119,Blumenau,Sc,Alimentos,Granola,2,28.02,0.1,50.44,Cartão De Crédito,5.0,Abril,2024,2
610,2024-11-28,192,Cliente_0192,Aparecida De Goiânia,Go,Casa & Decoração,Tapete,4,310.39,0.15,1055.33,Cartão De Crédito,3.0,Novembro,2024,4
611,2024-07-28,392,Cliente_0392,Belo Horizonte,Mg,Casa & Decoração,Tapete,2,271.45,0.0,542.9,Dinheiro,5.0,Julho,2024,3
612,2024-08-12,444,Cliente_0444,Salvador,Ba,Casa & Decoração,Tapete,1,316.9,0.0,316.9,Pix,4.0,Agosto,2024,3
613,2024-07-13,369,Cliente_0369,Juazeiro Do Norte,Ce,Casa & Decoração,Tapete,1,306.65,0.1,275.98,Pix,4.0,Julho,2024,3
614,2024-01-22,450,Cliente_0450,Niterói,Rj,Eletrônicos,Smartwatch,4,733.08,0.2,2345.86,Pix,5.0,Janeiro,2024,1
615,2024-11-18,493,Cliente_0493,Anápolis,Go,Casa & Decoração,Luminária,5,138.64,0.2,554.56,Cartão De Crédito,2.0,Novembro,2024,4
616,2024-05-30,314,Cliente_0314,Caxias Do Sul,Rs,Casa & Decoração,Quadro Decorativo,2,204.91,0.05,389.33,Pix,5.0,Maio,2024,2
617,2024-04-02,399,Cliente_0399,Recife,Pe,Vestuário,Vestido,5,172.41,0.0,862.05,Boleto,4.0,Abril,2024,2
618,2024-04-01,233,Cliente_0233,Juazeiro Do Norte,Ce,Vestuário,Vestido,4,180.57,0.0,722.28,Pix,4.0,Abril,2024,2
619,2024-11-28,465,Cliente_0465,Niterói,Rj,Vestuário,Vestido,3,200.57,0.15,511.45,Cartão De Crédito,5.0,Novembro,2024,4
620,2024-07-04,44,Cliente_0044,Petrópolis,Rj,Eletrônicos,Smartphone,4,1889.37,0.15,6423.86,Cartão De Crédito,4.0,Julho,2024,3
621,2024-03-28,468,Cliente_0468,Anápolis,Go,Vestuário,Vestido,1,177.07,0.2,141.66,Boleto,4.0,Março,2024,1
622,2024-06-06,159,Cliente_0159,Belo Horizonte,Mg,Vestuário,Calça Jeans,1,140.34,0.05,133.32,Dinheiro,5.0,Junho,2024,2
623,2024-11-14,392,Cliente_0392,Rio De Janeiro,Rj,Alimentos,Whey Protein,2,184.1,0.0,368.2,Pix,4.0,Novembro,2024,4
624,2024-04-21,302,Cliente_0302,Santos,Sp,Casa & Decoração,Almofada,4,68.79,0.0,275.16,Pix,5.0,Abril,2024,2
625,2024-10-07,143,Cliente_0143,Blumenau,Sc,Casa & Decoração,Luminária,1,132.05,0.0,132.05,Pix,4.0,Outubro,2024,4
626,2024-06-27,19,Cliente_0019,Belo Horizonte,Mg,Vestuário,Camiseta,1,57.45,0.15,48.83,Cartão De Crédito,,Junho,2024,2
627,2024-04-01,83,Cliente_0083,Rio De Janeiro,Rj,Alimentos,Azeite Importado,1,78.41,0.05,74.49,Pix,5.0,Abril,2024,2
628,2024-06-02,166,Cliente_0166,Joinville,Sc,Vestuário,Vestido,1,198.35,0.0,198.35,Cartão De Crédito,4.0,Junho,2024,2
629,2024-03-09,63,Cliente_0063,Goiânia,Go,Eletrônicos,Tablet,3,1088.8,0.05,3103.08,Cartão De Crédito,5.0,Março,2024,1
630,2024-01-30,56,Cliente_0056,Vitória Da Conquista,Ba,Casa & Decoração,Almofada,2,65.58,0.1,118.04,Dinheiro,4.0,Janeiro,2024,1
631,2024-11-07,435,Cliente_0435,Blumenau,Sc,Eletrônicos,Tablet,3,1251.2,0.05,3565.92,Pix,4.0,Novembro,2024,4
632,2024-11-19,255,Cliente_0255,Blumenau,Sc,Alimentos,Whey Protein,4,203.94,0.1,734.18,Cartão De Crédito,4.0,Novembro,2024,4
633,2024-08-26,321,Cliente_0321,Salvador,Ba,Vestuário,Tênis,1,299.7,0.0,299.7,Pix,5.0,Agosto,2024,3
634,2024-06-28,287,Cliente_0287,Juazeiro Do Norte,Ce,Vestuário,Jaqueta,1,250.6,0.0,250.6,Cartão De Crédito,5.0,Junho,2024,2
635,2024-09-16,282,Cliente_0282,Porto Alegre,Rs,Vestuário,Tênis,3,275.51,0.0,826.53,Cartão De Crédito,4.0,Setembro,2024,3
636,2024-01-15,427,Cliente_0427,Caucaia,Ce,Alimentos,Azeite Importado,5,78.17,0.1,351.77,Cartão De Crédito,3.0,Janeiro,2024,1
637,2024-03-20,322,Cliente_0322,Recife,Pe,Alimentos,Chocolate Belga,2,35.23,0.05,66.94,Boleto,4.0,Março,2024,1
638,2024-09-23,154,Cliente_0154,Caucaia,Ce,Alimentos,Chocolate Belga,1,33.2,0.2,26.56,Pix,4.0,Setembro,2024,3
639,2024-06-30,34,Cliente_0034,Blumenau,Sc,Eletrônicos,Notebook,3,3338.47,0.2,8012.33,Cartão De Crédito,5.0,Junho,2024,2
640,2024-03-25,293,Cliente_0293,Caucaia,Ce,Eletrônicos,Fone De Ouvido,5,341.41,0.2,1365.64,Cartão De Crédito,4.0,Março,2024,1
641,2024-07-30,45,Cliente_0045,Maringá,Pr,Eletrônicos,Fone De Ouvido,1,316.4,0.0,316.4,Cartão De Crédito,4.0,Julho,2024,3
642,2024-02-27,192,Cliente_0192,Vitória Da Conquista,Ba,Casa & Decoração,Quadro Decorativo,3,182.27,0.0,546.81,Boleto,5.0,Fevereiro,2024,1
643,2024-03-19,98,Cliente_0098,Goiânia,Go,Eletrônicos,Tablet,4,1130.75,0.1,4070.7,Pix,4.0,Março,2024,1
644,2024-03-08,106,Cliente_0106,Belo Horizonte,Mg,Alimentos,Azeite Importado,5,76.27,0.15,324.15,Pix,5.0,Março,2024,1
645,2024-02-14,171,Cliente_0171,Porto Alegre,Rs,Eletrônicos,Smartphone,5,1663.11,0.2,6652.44,Cartão De Crédito,4.0,Fevereiro,2024,1
646,2024-04-12,99,Cliente_0099,Joinville,Sc,Alimentos,Café Premium,2,48.51,0.0,97.02,Pix,4.0,Abril,2024,2
647,2024-02-28,8,Cliente_0008,Porto Alegre,Rs,Casa & Decoração,Luminária,2,131.41,0.0,262.82,Pix,5.0,Fevereiro,2024,1
648,2024-05-18,73,Cliente_0073,Anápolis,Go,Eletrônicos,Notebook,5,3625.37,0.0,18126.85,Boleto,5.0,Maio,2024,2
649,2024-10-03,228,Cliente_0228,Niterói,Rj,Vestuário,Calça Jeans,5,157.62,0.0,788.1,Cartão De Crédito,2.0,Outubro,2024,4
650,2024-07-19,92,Cliente_0092,Fortaleza,Ce,Eletrônicos,Smartphone,1,1799.44,0.05,1709.47,Boleto,5.0,Julho,2024,3
651,2024-04-11,366,Cliente_0366,Londrina,Pr,Casa & Decoração,Almofada,3,63.3,0.2,151.92,Boleto,5.0,Abril,2024,2
652,2024-12-23,240,Cliente_0240,Florianópolis,Sc,Eletrônicos,Tablet,1,1208.91,0.0,1208.91,Cartão De Crédito,3.0,Dezembro,2024,4
653,2024-11-11,133,Cliente_0133,Salvador,Ba,Casa & Decoração,Vaso,2,90.55,0.2,144.88,Cartão De Crédito,5.0,Novembro,2024,4
654,2024-08-31,58,Cliente_0058,Caruaru,Pe,Alimentos,Azeite Importado,1,82.88,0.0,82.88,Pix,4.0,Agosto,2024,3
655,2024-09-17,53,Cliente_0053,Maringá,Pr,Vestuário,Tênis,5,294.91,0.0,1474.55,Pix,4.0,Setembro,2024,3
656,2024-06-03,273,Cliente_0273,Aparecida De Goiânia,Go,Eletrônicos,Fone De Ouvido,1,323.93,0.2,259.14,Pix,4.0,Junho,2024,2
657,2024-07-15,34,Cliente_0034,Vitória Da Conquista,Ba,Vestuário,Jaqueta,2,238.23,0.05,452.64,Boleto,4.0,Julho,2024,3
658,2024-04-30,89,Cliente_0089,Joinville,Sc,Casa & Decoração,Vaso,5,86.56,0.15,367.88,Cartão De Crédito,5.0,Abril,2024,2
659,2024-10-11,50,Cliente_0050,Blumenau,Sc,Casa & Decoração,Luminária,4,132.76,0.0,531.04,Cartão De Crédito,5.0,Outubro,2024,4
660,2024-07-13,168,Cliente_0168,Florianópolis,Sc,Casa & Decoração,Luminária,5,130.83,0.2,523.32,Pix,4.0,Julho,2024,3
661,2024-03-16,339,Cliente_0339,Juiz De Fora,Mg,Eletrônicos,Notebook,1,3399.27,0.2,2719.42,Pix,3.0,Março,2024,1
662,2024-12-14,450,Cliente_0450,Joinville,Sc,Casa & Decoração,Almofada,2,75.71,0.0,151.42,Pix,4.0,Dezembro,2024,4
663,2024-11-09,262,Cliente_0262,Curitiba,Pr,Alimentos,Chocolate Belga,5,35.74,0.0,178.7,Cartão De Crédito,4.0,Novembro,2024,4
664,2024-12-26,287,Cliente_0287,Maringá,Pr,Alimentos,Café Premium,1,42.64,0.0,42.64,Cartão De Crédito,5.0,Dezembro,2024,4
665,2024-11-16,163,Cliente_0163,Feira De Santana,Ba,Alimentos,Café Premium,5,41.42,0.05,196.74,Cartão De Crédito,5.0,Novembro,2024,4
666,2024-03-12,97,Cliente_0097,Vitória Da Conquista,Ba,Casa & Decoração,Almofada,2,64.21,0.05,122.0,Boleto,4.0,Março,2024,1
667,2024-01-06,37,Cliente_0037,Uberlândia,Mg,Alimentos,Chocolate Belga,2,33.22,0.0,66.44,Cartão De Crédito,5.0,Janeiro,2024,1
668,2024-07-31,441,Cliente_0441,Belo Horizonte,Mg,Casa & Decoração,Vaso,2,82.96,0.15,141.03,Boleto,4.0,Julho,2024,3
669,2024-10-09,420,Cliente_0420,Uberlândia,Mg,Casa & Decoração,Almofada,5,64.67,0.05,307.18,Cartão De Crédito,,Outubro,2024,4
670,2024-05-01,365,Cliente_0365,Florianópolis,Sc,Vestuário,Vestido,5,180.88,0.05,859.18,Cartão De Crédito,4.0,Maio,2024,2
671,2024-07-07,58,Cliente_0058,Santos,Sp,Alimentos,Café Premium,4,42.06,0.15,143.0,Dinheiro,4.0,Julho,2024,3
672,2024-02-10,268,Cliente_0268,Anápolis,Go,Eletrônicos,Notebook,4,3777.74,0.1,13599.86,Cartão De Crédito,5.0,Fevereiro,2024,1
673,2024-01-28,463,Cliente_0463,Aparecida De Goiânia,Go,Casa & Decoração,Luminária,3,118.17,0.1,319.06,Boleto,4.0,Janeiro,2024,1
674,2024-06-18,216,Cliente_0216,Anápolis,Go,Casa & Decoração,Vaso,5,89.44,0.15,380.12,Dinheiro,4.0,Junho,2024,2
675,2024-06-04,373,Cliente_0373,Belo Horizonte,Mg,Alimentos,Azeite Importado,5,77.58,0.15,329.72,Cartão De Crédito,5.0,Junho,2024,2
676,2024-05-29,415,Cliente_0415,Juiz De Fora,Mg,Casa & Decoração,Almofada,1,75.66,0.15,64.31,Cartão De Crédito,5.0,Maio,2024,2
677,2024-05-22,130,Cliente_0130,Juiz De Fora,Mg,Casa & Decoração,Luminária,1,118.99,0.2,95.19,Cartão De Crédito,3.0,Maio,2024,2
678,2024-03-18,338,Cliente_0338,Petrópolis,Rj,Alimentos,Café Premium,2,44.08,0.1,79.34,Boleto,4.0,Março,2024,1
679,2024-01-17,176,Cliente_0176,Recife,Pe,Alimentos,Whey Protein,5,206.75,0.2,827.0,Dinheiro,5.0,Janeiro,2024,1
680,2024-08-13,372,Cliente_0372,Juazeiro Do Norte,Ce,Vestuário,Vestido,2,202.82,0.15,344.79,Cartão De Crédito,5.0,Agosto,2024,3
681,2024-08-25,205,Cliente_0205,Porto Alegre,Rs,Alimentos,Café Premium,1,47.85,0.0,47.85,Pix,4.0,Agosto,2024,3
682,2024-09-28,446,Cliente_0446,Juazeiro Do Norte,Ce,Vestuário,Vestido,3,179.85,0.0,539.55,Cartão De Crédito,4.0,Setembro,2024,3
683,2024-09-29,327,Cliente_0327,Maringá,Pr,Casa & Decoração,Vaso,1,83.14,0.0,83.14,Boleto,4.0,Setembro,2024,3
684,2024-12-01,300,Cliente_0300,Caxias Do Sul,Rs,Alimentos,Azeite Importado,1,81.66,0.0,81.66,Boleto,4.0,Dezembro,2024,4
685,2024-12-19,93,Cliente_0093,Vitória Da Conquista,Ba,Vestuário,Jaqueta,3,270.38,0.15,689.47,Cartão De Crédito,4.0,Dezembro,2024,4
686,2024-02-23,351,Cliente_0351,Campinas,Sp,Eletrônicos,Smartphone,1,1820.43,0.1,1638.39,Cartão De Crédito,4.0,Fevereiro,2024,1
687,2024-02-17,30,Cliente_0030,Salvador,Ba,Alimentos,Azeite Importado,1,80.13,0.1,72.12,Pix,5.0,Fevereiro,2024,1
688,2024-11-05,67,Cliente_0067,Petrópolis,Rj,Vestuário,Jaqueta,1,238.04,0.0,238.04,Boleto,4.0,Novembro,2024,4
689,2024-12-04,480,Cliente_0480,Uberlândia,Mg,Vestuário,Camiseta,3,62.18,0.05,177.21,Pix,3.0,Dezembro,2024,4
690,2024-02-07,142,Cliente_0142,Londrina,Pr,Alimentos,Chocolate Belga,2,32.81,0.2,52.5,Cartão De Crédito,5.0,Fevereiro,2024,1
691,2024-02-05,252,Cliente_0252,Caxias Do Sul,Rs,Alimentos,Café Premium,2,43.41,0.05,82.48,Cartão De Crédito,5.0,Fevereiro,2024,1
692,2024-08-08,112,Cliente_0112,Recife,Pe,Casa & Decoração,Tapete,2,294.54,0.1,530.17,Cartão De Crédito,4.0,Agosto,2024,3
693,2024-10-19,373,Cliente_0373,Rio De Janeiro,Rj,Casa & Decoração,Quadro Decorativo,1,189.29,0.0,189.29,Cartão De Crédito,4.0,Outubro,2024,4
694,2024-03-18,359,Cliente_0359,São Paulo,Sp,Casa & Decoração,Tapete,4,283.6,0.0,1134.4,Cartão De Crédito,4.0,Março,2024,1
695,2024-02-05,277,Cliente_0277,Caruaru,Pe,Eletrônicos,Smartwatch,4,738.37,0.05,2805.81,Cartão De Crédito,4.0,Fevereiro,2024,1
696,2024-12-15,156,Cliente_0156,Blumenau,Sc,Casa & Decoração,Luminária,3,131.85,0.0,395.55,Pix,4.0,Dezembro,2024,4
697,2024-08-23,390,Cliente_0390,Anápolis,Go,Eletrônicos,Fone De Ouvido,1,335.2,0.2,268.16,Pix,5.0,Agosto,2024,3
698,2024-12-22,200,Cliente_0200,Campinas,Sp,Vestuário,Jaqueta,2,253.05,0.0,506.1,Pix,5.0,Dezembro,2024,4
699,2024-04-07,72,Cliente_0072,Petrópolis,Rj,Alimentos,Chocolate Belga,4,32.58,0.15,110.77,Cartão De Crédito,2.0,Abril,2024,2
700,2024-06-06,256,Cliente_0256,Fortaleza,Ce,Vestuário,Vestido,5,188.29,0.15,800.23,Boleto,4.0,Junho,2024,2
701,2024-01-22,208,Cliente_0208,Campinas,Sp,Casa & Decoração,Luminária,1,129.84,0.0,129.84,Boleto,3.0,Janeiro,2024,1
702,2024-02-06,19,Cliente_0019,Juiz De Fora,Mg,Casa & Decoração,Almofada,5,62.82,0.0,314.1,Pix,5.0,Fevereiro,2024,1
703,2024-11-28,67,Cliente_0067,Florianópolis,Sc,Eletrônicos,Tablet,2,1160.79,0.15,1973.34,Pix,1.0,Novembro,2024,4
704,2024-10-29,33,Cliente_0033,Olinda,Pe,Alimentos,Café Premium,2,41.71,0.2,66.74,Cartão De Crédito,5.0,Outubro,2024,4
705,2024-04-13,219,Cliente_0219,Florianópolis,Sc,Casa & Decoração,Almofada,1,62.97,0.2,50.38,Boleto,4.0,Abril,2024,2
706,2024-03-11,165,Cliente_0165,Petrópolis,Rj,Casa & Decoração,Quadro Decorativo,5,207.52,0.1,933.84,Boleto,5.0,Março,2024,1
707,2024-05-20,73,Cliente_0073,Uberlândia,Mg,Eletrônicos,Smartwatch,1,771.58,0.0,771.58,Cartão De Crédito,5.0,Maio,2024,2
708,2024-01-21,69,Cliente_0069,Uberlândia,Mg,Alimentos,Granola,2,29.74,0.1,53.53,Boleto,3.0,Janeiro,2024,1
709,2024-01-04,92,Cliente_0092,Campinas,Sp,Casa & Decoração,Tapete,1,284.33,0.0,284.33,Pix,5.0,Janeiro,2024,1
710,2024-03-14,328,Cliente_0328,Olinda,Pe,Alimentos,Chocolate Belga,2,36.27,0.0,72.54,Pix,4.0,Março,2024,1
711,2024-04-02,368,Cliente_0368,Blumenau,Sc,Vestuário,Calça Jeans,1,156.75,0.1,141.08,Dinheiro,4.0,Abril,2024,2
712,2024-04-08,61,Cliente_0061,Fortaleza,Ce,Alimentos,Azeite Importado,5,80.51,0.0,402.55,Dinheiro,5.0,Abril,2024,2
713,2024-11-16,338,Cliente_0338,Goiânia,Go,Alimentos,Granola,4,27.84,0.2,89.09,Cartão De Crédito,3.0,Novembro,2024,4
714,2024-12-09,473,Cliente_0473,Caruaru,Pe,Eletrônicos,Notebook,2,3438.29,0.0,6876.58,Pix,2.0,Dezembro,2024,4
715,2024-08-20,23,Cliente_0023,Juazeiro Do Norte,Ce,Alimentos,Whey Protein,3,183.29,0.1,494.88,Cartão De Crédito,3.0,Agosto,2024,3
716,2024-02-06,459,Cliente_0459,Campinas,Sp,Vestuário,Calça Jeans,5,161.8,0.0,809.0,Cartão De Crédito,4.0,Fevereiro,2024,1
717,2024-02-26,167,Cliente_0167,Vitória Da Conquista,Ba,Alimentos,Chocolate Belga,3,37.31,0.0,111.93,Cartão De Crédito,4.0,Fevereiro,2024,1
718,2024-10-26,249,Cliente_0249,Fortaleza,Ce,Casa & Decoração,Tapete,1,326.81,0.05,310.47,Cartão De Crédito,2.0,Outubro,2024,4
719,2024-03-10,235,Cliente_0235,Recife,Pe,Vestuário,Jaqueta,4,230.29,0.0,921.16,Pix,5.0,Março,2024,1
720,2024-10-18,31,Cliente_0031,Curitiba,Pr,Alimentos,Whey Protein,1,197.73,0.15,168.07,Cartão De Crédito,4.0,Outubro,2024,4
721,2024-05-31,310,Cliente_0310,Fortaleza,Ce,Casa & Decoração,Vaso,3,96.8,0.0,290.4,Boleto,3.0,Maio,2024,2
722,2024-09-24,251,Cliente_0251,Goiânia,Go,Vestuário,Jaqueta,1,233.13,0.05,221.47,Cartão De Crédito,5.0,Setembro,2024,3
723,2024-05-06,127,Cliente_0127,Porto Alegre,Rs,Casa & Decoração,Vaso,4,81.28,0.15,276.35,Pix,4.0,Maio,2024,2
724,2024-08-28,376,Cliente_0376,Campinas,Sp,Vestuário,Jaqueta,1,261.01,0.0,261.01,Cartão De Crédito,5.0,Agosto,2024,3
725,2024-02-12,286,Cliente_0286,Niterói,Rj,Casa & Decoração,Vaso,4,90.33,0.0,361.32,Pix,5.0,Fevereiro,2024,1
726,2024-11-27,47,Cliente_0047,Uberlândia,Mg,Casa & Decoração,Tapete,3,319.44,0.0,958.32,Pix,1.0,Novembro,2024,4
727,2024-08-20,238,Cliente_0238,Blumenau,Sc,Vestuário,Vestido,5,175.38,0.0,876.9,Boleto,5.0,Agosto,2024,3
728,2024-11-20,1,Cliente_0001,Maringá,Pr,Casa & Decoração,Tapete,4,316.66,0.15,1076.64,Cartão De Crédito,5.0,Novembro,2024,4
729,2024-05-18,358,Cliente_0358,Campinas,Sp,Alimentos,Granola,4,26.33,0.2,84.26,Pix,5.0,Maio,2024,2
730,2024-12-11,187,Cliente_0187,Joinville,Sc,Vestuário,Camiseta,1,55.03,0.1,49.53,Cartão De Crédito,5.0,Dezembro,2024,4
731,2024-03-30,332,Cliente_0332,Florianópolis,Sc,Alimentos,Chocolate Belga,3,32.65,0.0,97.95,Cartão De Crédito,4.0,Março,2024,1
732,2024-11-28,245,Cliente_0245,Curitiba,Pr,Vestuário,Calça Jeans,5,158.37,0.0,791.85,Boleto,5.0,Novembro,2024,4
733,2024-12-14,217,Cliente_0217,Londrina,Pr,Vestuário,Calça Jeans,3,153.92,0.1,415.58,Cartão De Crédito,4.0,Dezembro,2024,4
734,2024-03-03,241,Cliente_0241,Olinda,Pe,Alimentos,Chocolate Belga,5,35.16,0.2,140.64,Pix,5.0,Março,2024,1
735,2024-08-22,45,Cliente_0045,Joinville,Sc,Alimentos,Chocolate Belga,1,34.01,0.0,34.01,Boleto,3.0,Agosto,2024,3
736,2024-12-22,76,Cliente_0076,Rio De Janeiro,Rj,Alimentos,Café Premium,3,48.39,0.0,145.17,Boleto,4.0,Dezembro,2024,4
737,2024-08-30,178,Cliente_0178,Caucaia,Ce,Eletrônicos,Fone De Ouvido,5,342.47,0.0,1712.35,Pix,4.0,Agosto,2024,3
738,2024-04-28,428,Cliente_0428,Salvador,Ba,Eletrônicos,Fone De Ouvido,1,372.16,0.2,297.73,Pix,5.0,Abril,2024,2
739,2024-10-30,341,Cliente_0341,Maringá,Pr,Casa & Decoração,Almofada,3,68.16,0.05,194.26,Boleto,5.0,Outubro,2024,4
740,2024-06-05,88,Cliente_0088,Pelotas,Rs,Casa & Decoração,Vaso,2,86.81,0.2,138.9,Cartão De Crédito,5.0,Junho,2024,2
741,2024-08-21,490,Cliente_0490,São Paulo,Sp,Alimentos,Azeite Importado,3,78.41,0.0,235.23,Dinheiro,3.0,Agosto,2024,3
742,2024-05-01,60,Cliente_0060,Juiz De Fora,Mg,Alimentos,Whey Protein,2,181.49,0.0,362.98,Cartão De Crédito,2.0,Maio,2024,2
743,2024-10-14,363,Cliente_0363,Caxias Do Sul,Rs,Vestuário,Vestido,2,198.36,0.0,396.72,Cartão De Crédito,2.0,Outubro,2024,4
744,2024-09-30,155,Cliente_0155,Londrina,Pr,Alimentos,Whey Protein,5,189.1,0.0,945.5,Cartão De Crédito,3.0,Setembro,2024,3
745,2024-10-06,500,Cliente_0500,Caruaru,Pe,Casa & Decoração,Tapete,2,282.99,0.0,565.98,Pix,4.0,Outubro,2024,4
746,2024-10-16,374,Cliente_0374,Pelotas,Rs,Alimentos,Chocolate Belga,2,37.8,0.2,60.48,Cartão De Crédito,5.0,Outubro,2024,4
747,2024-06-06,13,Cliente_0013,São Paulo,Sp,Eletrônicos,Tablet,5,1172.13,0.0,5860.65,Boleto,4.0,Junho,2024,2
748,2024-11-24,100,Cliente_0100,Niterói,Rj,Casa & Decoração,Quadro Decorativo,1,190.65,0.1,171.58,Cartão De Crédito,4.0,Novembro,2024,4
749,2024-08-16,347,Cliente_0347,São Paulo,Sp,Alimentos,Whey Protein,5,204.36,0.2,817.44,Cartão De Crédito,5.0,Agosto,2024,3
750,2024-09-18,484,Cliente_0484,Caruaru,Pe,Casa & Decoração,Tapete,5,306.43,0.1,1378.94,Pix,2.0,Setembro,2024,3
751,2024-01-07,146,Cliente_0146,Juazeiro Do Norte,Ce,Casa & Decoração,Tapete,4,276.09,0.0,1104.36,Cartão De Crédito,4.0,Janeiro,2024,1
752,2024-07-31,412,Cliente_0412,Rio De Janeiro,Rj,Casa & Decoração,Almofada,4,75.07,0.15,255.24,Cartão De Crédito,4.0,Julho,2024,3
753,2024-03-14,107,Cliente_0107,Juiz De Fora,Mg,Casa & Decoração,Vaso,5,91.27,0.0,456.35,Dinheiro,4.0,Março,2024,1
754,2024-07-28,328,Cliente_0328,Joinville,Sc,Alimentos,Café Premium,1,43.51,0.0,43.51,Cartão De Crédito,5.0,Julho,2024,3
755,2024-07-14,149,Cliente_0149,Belo Horizonte,Mg,Casa & Decoração,Almofada,2,64.02,0.2,102.43,Cartão De Crédito,4.0,Julho,2024,3
756,2024-08-25,115,Cliente_0115,Caxias Do Sul,Rs,Alimentos,Granola,5,29.65,0.15,126.01,Cartão De Crédito,2.0,Agosto,2024,3
757,2024-04-01,252,Cliente_0252,Recife,Pe,Alimentos,Azeite Importado,3,80.9,0.05,230.56,Pix,5.0,Abril,2024,2
758,2024-07-04,298,Cliente_0298,Caxias Do Sul,Rs,Eletrônicos,Smartphone,1,1812.05,0.0,1812.05,Cartão De Crédito,4.0,Julho,2024,3
759,2024-10-21,9,Cliente_0009,Niterói,Rj,Alimentos,Chocolate Belga,5,37.76,0.15,160.48,Cartão De Crédito,5.0,Outubro,2024,4
760,2024-03-24,28,Cliente_0028,Londrina,Pr,Eletrônicos,Notebook,2,3702.02,0.0,7404.04,Cartão De Crédito,4.0,Março,2024,1
761,2024-02-09,264,Cliente_0264,Caxias Do Sul,Rs,Alimentos,Café Premium,5,41.87,0.15,177.95,Pix,3.0,Fevereiro,2024,1
762,2024-06-10,424,Cliente_0424,Juiz De Fora,Mg,Eletrônicos,Smartwatch,3,769.88,0.2,1847.71,Boleto,5.0,Junho,2024,2
763,2024-03-14,7,Cliente_0007,Petrópolis,Rj,Alimentos,Azeite Importado,5,75.03,0.0,375.15,Cartão De Crédito,3.0,Março,2024,1
764,2024-03-20,258,Cliente_0258,Curitiba,Pr,Casa & Decoração,Vaso,1,93.34,0.0,93.34,Cartão De Crédito,4.0,Março,2024,1
765,2024-03-08,473,Cliente_0473,Recife,Pe,Eletrônicos,Tablet,1,1088.05,0.2,870.44,Cartão De Crédito,1.0,Março,2024,1
766,2024-06-24,89,Cliente_0089,Olinda,Pe,Alimentos,Whey Protein,5,191.64,0.2,766.56,Cartão De Crédito,5.0,Junho,2024,2
767,2024-04-26,158,Cliente_0158,Juiz De Fora,Mg,Eletrônicos,Notebook,2,3683.72,0.15,6262.32,Cartão De Crédito,3.0,Abril,2024,2
768,2024-09-04,388,Cliente_0388,Rio De Janeiro,Rj,Eletrônicos,Tablet,1,1290.42,0.2,1032.34,Cartão De Crédito,4.0,Setembro,2024,3
769,2024-05-09,23,Cliente_0023,Florianópolis,Sc,Eletrônicos,Smartwatch,4,774.73,0.0,3098.92,Pix,2.0,Maio,2024,2
770,2024-04-04,344,Cliente_0344,Florianópolis,Sc,Eletrônicos,Smartphone,5,1915.65,0.0,9578.25,Cartão De Crédito,4.0,Abril,2024,2
771,2024-09-13,400,Cliente_0400,Londrina,Pr,Alimentos,Granola,2,25.82,0.2,41.31,Cartão De Crédito,5.0,Setembro,2024,3
772,2024-04-08,494,Cliente_0494,Florianópolis,Sc,Eletrônicos,Smartphone,5,1924.72,0.0,9623.6,Dinheiro,4.0,Abril,2024,2
773,2024-12-23,302,Cliente_0302,Vitória Da Conquista,Ba,Eletrônicos,Smartphone,4,1665.9,0.0,6663.6,Pix,3.0,Dezembro,2024,4
774,2024-09-20,117,Cliente_0117,Londrina,Pr,Eletrônicos,Notebook,4,3428.1,0.0,13712.4,Boleto,4.0,Setembro,2024,3
775,2024-09-10,391,Cliente_0391,Recife,Pe,Alimentos,Café Premium,5,47.68,0.0,238.4,Cartão De Crédito,4.0,Setembro,2024,3
